alert_id,review_priority,review_status,metric_name,service_date,hour_of_day,PULocationID,pickup_borough,pickup_zone,current_trip_count,observed_value,baseline_value,robust_z,relative_deviation,direction,investigation_prompt,interpretation_boundary,reviewer,review_notes,disposition
a_ccb7b0f7e122e9fe,high,pending,median_trip_duration,2026-01-28,13,162,Manhattan,Midtown East,196,1391.5,740.0,10.858333333333333,0.8804054054054054,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_169164d73103cc43,high,pending,median_fare_per_mile,2026-01-28,14,162,Manhattan,Midtown East,191,15.833333333333332,9.014084507042254,11.924310949799874,0.7565104166666664,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8aff613b4283adaa,high,pending,median_trip_duration,2026-01-28,14,162,Manhattan,Midtown East,191,1417.0,787.0,10.5,0.8005082592121983,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b6554faef6e429a1,high,pending,median_fare_per_mile,2026-01-28,13,164,Manhattan,Midtown South,104,16.830708661417322,9.270557029177718,23.21099688580914,0.8155013348653307,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0a974325867cd32a,high,pending,trip_volume,2026-01-28,18,166,Manhattan,Morningside Heights,109,109.0,38.0,71.0,1.868421052631579,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8687f504a8e2e58d,high,pending,median_fare_per_mile,2026-01-28,14,170,Manhattan,Murray Hill,216,16.115800865800864,8.761061946902656,29.418955675592834,0.8394803008439369,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_84d255b04ea284a4,high,pending,median_trip_duration,2026-01-28,15,170,Manhattan,Murray Hill,214,1376.5,752.0,10.408333333333333,0.8304521276595744,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5f726a9cfdb0114d,high,pending,median_fare_per_mile,2026-01-28,12,186,Manhattan,Penn Station/Madison Sq West,147,16.996638655462185,9.661016949152543,29.342486825238566,0.7593011941618751,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5674c726413ccdc7,high,pending,median_trip_duration,2026-01-28,13,186,Manhattan,Penn Station/Madison Sq West,150,1586.0,863.0,12.05,0.8377752027809965,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_7b92e88c7c41f5a2,high,pending,median_trip_duration,2026-01-28,15,186,Manhattan,Penn Station/Madison Sq West,136,1498.5,772.5,12.1,0.9398058252427185,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_28c51a3c7594b330,high,pending,median_trip_duration,2026-01-28,11,229,Manhattan,Sutton Place/Turtle Bay North,117,1589.0,839.0,12.5,0.8939213349225268,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_05cdc99b64bba4d8,high,pending,median_fare_per_mile,2026-01-28,12,229,Manhattan,Sutton Place/Turtle Bay North,113,18.618371450113095,10.0,34.47348580045238,0.8618371450113095,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3bb6f6b3aa479985,high,pending,median_trip_duration,2026-01-28,12,229,Manhattan,Sutton Place/Turtle Bay North,113,1681.0,765.0,15.266666666666667,1.1973856209150326,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_503cf066a8fa15d9,high,pending,median_trip_duration,2026-01-28,13,229,Manhattan,Sutton Place/Turtle Bay North,106,1728.0,780.0,13.321192499662756,1.2153846153846153,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_45109eb7d5f37128,high,pending,median_fare_per_mile,2026-01-28,14,229,Manhattan,Sutton Place/Turtle Bay North,106,20.166666666666668,9.834130781499203,12.533695124482023,1.050681154719429,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_ad42f583f36311f4,high,pending,median_trip_duration,2026-01-28,14,229,Manhattan,Sutton Place/Turtle Bay North,106,1518.5,752.0,12.775,1.019281914893617,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_9852f670adff4161,high,pending,median_fare_per_mile,2026-01-28,15,229,Manhattan,Sutton Place/Turtle Bay North,97,20.000000000000004,10.238095238095237,19.31721697177438,0.9534883720930237,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_01fec152a3700603,high,pending,median_trip_duration,2026-01-28,15,229,Manhattan,Sutton Place/Turtle Bay North,97,1747.0,767.0,15.738117721120554,1.2777053455019556,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_a47fc3c786615e39,high,pending,median_fare_per_mile,2026-01-28,16,229,Manhattan,Sutton Place/Turtle Bay North,119,17.36394557823129,8.304093567251462,21.302910420490612,1.0910103478010922,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_dfc58750c818b080,high,pending,median_trip_duration,2026-01-28,16,229,Manhattan,Sutton Place/Turtle Bay North,119,1386.0,651.0,12.25,1.1290322580645162,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f73df57256052bbe,high,pending,median_fare_per_mile,2026-01-28,17,229,Manhattan,Sutton Place/Turtle Bay North,110,15.879874213836477,8.26709446665264,14.79352189888046,0.9208531217215258,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_57523fba4ec33264,high,pending,median_trip_duration,2026-01-28,14,233,Manhattan,UN/Turtle Bay South,85,1592.0,880.5,11.858333333333333,0.8080636002271436,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_871fa2e87b3190ba,high,pending,median_trip_duration,2026-01-28,15,233,Manhattan,UN/Turtle Bay South,80,1725.5,792.0,15.558333333333334,1.1786616161616161,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_692adc7af2e82941,high,pending,median_fare_per_mile,2026-01-28,15,234,Manhattan,Union Sq,165,15.385500575373992,8.517989122855948,27.47004581007218,0.8062362317522515,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0ec5569a15424142,high,pending,median_fare_per_mile,2026-01-29,13,107,Manhattan,Gramercy,125,15.192307692307692,8.583937578814627,10.41530811382255,0.7698530019373262,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6ca9e5626565b142,high,pending,trip_volume,2026-01-29,20,125,Manhattan,Hudson Sq,88,88.0,39.5,21.80853455640991,1.2278481012658229,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_69db56b0a64bb233,high,pending,trip_volume,2026-01-29,0,138,Queens,LaGuardia Airport,114,114.0,48.5,14.726381581905661,1.3505154639175259,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e49709399e4d65dc,high,pending,median_trip_duration,2026-01-29,13,141,Manhattan,Lenox Hill West,139,1250.0,650.0,10.0,0.9230769230769231,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_673ea29f46273223,high,pending,trip_volume,2026-01-29,20,166,Manhattan,Morningside Heights,89,89.0,22.5,9.967474556709686,2.9555555555555557,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_18bdb3f93903df03,high,pending,trip_volume,2026-01-29,21,166,Manhattan,Morningside Heights,76,76.0,19.5,38.10872791042763,2.8974358974358974,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b4d48ab6b8dde474,high,pending,trip_volume,2026-01-29,22,166,Manhattan,Morningside Heights,88,88.0,20.5,9.105625252934036,3.292682926829268,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_683963feadabc3ea,high,pending,median_fare_per_mile,2026-01-29,13,170,Manhattan,Murray Hill,198,15.15547703180212,8.581508114526983,13.063074570230196,0.7660621920460069,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_07c8f922941abcdb,high,pending,median_fare_per_mile,2026-01-29,15,170,Manhattan,Murray Hill,223,15.0,8.567442602040817,20.375343930880742,0.750814180701591,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8bbf9e61091f6854,high,pending,median_trip_duration,2026-01-29,14,186,Manhattan,Penn Station/Madison Sq West,164,1556.5,782.25,12.904166666666667,0.9897730904442313,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5560ba5e0669bf3f,high,pending,median_fare_per_mile,2026-01-29,12,229,Manhattan,Sutton Place/Turtle Bay North,110,20.526908023483365,10.193877551020408,11.855860945282762,1.013650636938308,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_00321a31b1c6ffbd,high,pending,median_fare_per_mile,2026-01-29,15,229,Manhattan,Sutton Place/Turtle Bay North,96,17.540983606557376,9.573715263231392,19.71193474108638,0.8322023503169041,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f4e38706d2b43e79,high,pending,median_trip_duration,2026-01-29,15,229,Manhattan,Sutton Place/Turtle Bay North,96,1438.5,780.0,10.975,0.8442307692307692,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3d71d6adc16b3c2f,high,pending,median_trip_duration,2026-01-29,15,233,Manhattan,UN/Turtle Bay South,92,1675.0,924.5,11.125391538179883,0.811790156841536,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_21b4b2b10485b30a,high,pending,trip_volume,2026-01-30,18,41,Manhattan,Central Harlem,98,98.0,41.5,15.243491164171052,1.3614457831325302,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d92965d071bf5ff5,high,pending,trip_volume,2026-01-30,21,166,Manhattan,Morningside Heights,94,94.0,21.5,6.112572507756644,3.372093023255814,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_939539b25b37bd02,high,pending,median_trip_duration,2026-01-30,11,229,Manhattan,Sutton Place/Turtle Bay North,111,1338.0,723.75,10.2375,0.8487046632124352,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0764aafce3a077dc,high,pending,median_fare_per_mile,2026-01-30,12,229,Manhattan,Sutton Place/Turtle Bay North,92,19.11111111111111,9.039975845410629,22.39948623735319,1.1140666123365084,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_256341686c968707,high,pending,median_fare_per_mile,2026-01-30,13,229,Manhattan,Sutton Place/Turtle Bay North,98,16.84561403508772,9.12153865166982,11.749622939790665,0.8467952259352545,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0747842a2d2da7d5,medium,pending,median_trip_duration,2026-01-01,0,48,Manhattan,Clinton East,158,1106.5,599.5,8.240164218183946,0.8457047539616347,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f6938071d3aff477,medium,pending,median_trip_duration,2026-01-01,5,48,Manhattan,Clinton East,98,910.0,500.75,6.820833333333334,0.8172740888666999,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_180528ca5457b048,medium,pending,gross_fare_per_trip,2026-01-01,1,50,Manhattan,Clinton West,145,46.726827586206895,25.018833333333333,8.537102102133568,0.867666128298291,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_486733e05967e100,medium,pending,median_trip_duration,2026-01-01,1,68,Manhattan,East Chelsea,203,1164.0,580.0,9.733333333333333,1.006896551724138,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_674db974cfb38def,medium,pending,median_fare_per_mile,2026-01-01,1,158,Manhattan,Meatpacking/West Village West,127,10.800807635829662,6.067323131258423,6.60730741303356,0.7801602786218289,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e1d710711a7b3078,medium,pending,trip_volume,2026-01-01,0,164,Manhattan,Midtown South,153,153.0,51.5,6.223710189715856,1.970873786407767,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_7b468a327c36af82,medium,pending,median_trip_duration,2026-01-01,0,186,Manhattan,Penn Station/Madison Sq West,126,1520.5,694.5,9.94873870227978,1.189344852411807,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_246f9157013250d6,medium,pending,median_trip_duration,2026-01-01,1,229,Manhattan,Sutton Place/Turtle Bay North,223,847.0,467.5,6.022805722855715,0.8117647058823529,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_cb35a37d4f636248,medium,pending,median_fare_per_mile,2026-01-01,1,232,Manhattan,Two Bridges/Seward Park,85,10.706539493411189,4.810039278032358,6.940255288977284,1.2258736102859666,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8829a7805a983994,medium,pending,median_trip_duration,2026-01-01,0,246,Manhattan,West Chelsea/Hudson Yards,224,1245.5,646.5,6.098414564928008,0.9265274555297757,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_504e50498be7762e,medium,pending,trip_volume,2026-01-05,8,143,Manhattan,Lincoln Square West,123,123.0,49.0,9.98246324025361,1.510204081632653,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4dce4ce0e95ed025,medium,pending,median_trip_duration,2026-01-10,9,132,Queens,JFK Airport,151,2494.0,1317.5,7.856815628952617,0.8929791271347248,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6b35496b88b18c9d,medium,pending,trip_volume,2026-01-11,0,142,Manhattan,Lincoln Square East,187,187.0,87.0,7.494341771962169,1.1494252873563218,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e1a90d1c157af9f4,medium,pending,median_trip_duration,2026-01-11,14,161,Manhattan,Midtown Center,172,1032.5,579.5,7.55,0.7817083692838654,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b3de599a79d26dd8,medium,pending,trip_volume,2026-01-12,8,229,Manhattan,Sutton Place/Turtle Bay North,133,133.0,66.0,7.531813480821979,1.0151515151515151,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8894d91a4b93eb5e,medium,pending,trip_volume,2026-01-12,19,230,Manhattan,Times Sq/Theatre District,275,275.0,127.0,6.239039525158506,1.1653543307086613,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_908a659bde58c7ad,medium,pending,trip_volume,2026-01-12,20,230,Manhattan,Times Sq/Theatre District,245,245.0,120.0,6.022238923898171,1.0416666666666667,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f918f26e7005952e,medium,pending,trip_volume,2026-01-12,8,234,Manhattan,Union Sq,93,93.0,34.0,9.94873870227978,1.7352941176470589,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f5ae27dc26556fe5,medium,pending,trip_volume,2026-01-12,8,237,Manhattan,Upper East Side South,307,307.0,104.0,7.606756898541602,1.9519230769230769,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_396e9d32d2cdcce0,medium,pending,trip_volume,2026-01-12,18,246,Manhattan,West Chelsea/Hudson Yards,304,304.0,116.0,6.0382982276952335,1.6206896551724137,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e77fd3b17358fe26,medium,pending,trip_volume,2026-01-13,0,114,Manhattan,Greenwich Village South,80,80.0,36.0,9.892531138990062,1.2222222222222223,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3c1fb394c318573d,medium,pending,trip_volume,2026-01-18,22,137,Manhattan,Kips Bay,98,98.0,34.0,7.194568101083682,1.8823529411764706,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_35079544e472bc75,medium,pending,trip_volume,2026-01-19,16,144,Manhattan,Little Italy/NoLiTa,107,107.0,53.0,7.284500202347228,1.0188679245283019,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d9824b0fd91f9e4d,medium,pending,payment_method_distribution,2026-01-25,4,148,Manhattan,Lower East Side,77,0.20130449919899984,0.0,,0.46979711060572266,changed,Review payment-type mix and source records for this zone-hour shift.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f2ace7b4c1c9f3bb,medium,pending,median_trip_duration,2026-01-27,11,43,Manhattan,Central Park,89,1282.0,679.5,6.3004756989868005,0.8866813833701251,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_7050d0d13f1ec9d0,medium,pending,median_trip_duration,2026-01-27,19,43,Manhattan,Central Park,102,851.0,424.0,7.116666666666666,1.0070754716981132,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4b87309889041248,medium,pending,median_trip_duration,2026-01-27,10,48,Manhattan,Clinton East,106,1362.5,772.0,9.841666666666667,0.7648963730569949,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_95b17d5eaacaaa24,medium,pending,median_trip_duration,2026-01-27,15,48,Manhattan,Clinton East,98,1206.0,644.0,9.366666666666667,0.8726708074534162,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_924649d7e4901055,medium,pending,gross_fare_per_trip,2026-01-27,8,107,Manhattan,Gramercy,89,45.91921348314605,24.93191176470588,7.666988396093881,0.8417846941103899,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8ea93998454ab0a4,medium,pending,median_trip_duration,2026-01-27,10,141,Manhattan,Lenox Hill West,155,1130.0,594.0,8.933333333333334,0.9023569023569024,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_aa8ece7ea42199a3,medium,pending,median_trip_duration,2026-01-27,15,141,Manhattan,Lenox Hill West,173,1187.0,622.5,9.408333333333333,0.9068273092369478,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_350197f568e4c109,medium,pending,median_trip_duration,2026-01-27,16,141,Manhattan,Lenox Hill West,195,1020.0,523.0,8.283333333333333,0.9502868068833652,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_eaa142a3e2281369,medium,pending,median_trip_duration,2026-01-27,17,141,Manhattan,Lenox Hill West,260,1112.0,555.0,9.283333333333333,1.0036036036036036,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_89ba95c958d66a93,medium,pending,median_trip_duration,2026-01-27,18,141,Manhattan,Lenox Hill West,259,951.0,508.5,7.375,0.8702064896755162,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_65213a833d09386f,medium,pending,median_trip_duration,2026-01-27,8,142,Manhattan,Lincoln Square East,121,1132.0,629.0,7.539307822593941,0.7996820349761526,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_a5b6d04eac0832df,medium,pending,median_trip_duration,2026-01-27,9,142,Manhattan,Lincoln Square East,165,1298.0,711.0,6.186344934574397,0.8255977496483825,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6574f7e0b9322bc5,medium,pending,median_trip_duration,2026-01-27,10,142,Manhattan,Lincoln Square East,156,1115.5,598.0,8.625,0.8653846153846154,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_370f7ceec25829b7,medium,pending,median_trip_duration,2026-01-27,11,142,Manhattan,Lincoln Square East,148,1271.0,672.0,9.182271930147285,0.8913690476190477,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_7781c202dd083c18,medium,pending,median_trip_duration,2026-01-27,15,142,Manhattan,Lincoln Square East,228,1202.5,640.0,9.375,0.87890625,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0063ef6662ea7eb7,medium,pending,median_trip_duration,2026-01-27,14,163,Manhattan,Midtown North,121,1319.0,722.0,9.95,0.8268698060941828,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e53a14e686a4623d,medium,pending,trip_volume,2026-01-27,18,166,Manhattan,Morningside Heights,97,97.0,36.0,8.228787265614462,1.6944444444444444,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0dac6b3b27c05390,medium,pending,median_fare_per_mile,2026-01-27,14,229,Manhattan,Sutton Place/Turtle Bay North,93,17.59852423276874,8.840880102040817,8.462400789607994,0.99058510347927,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b3ab6abb0483785c,medium,pending,median_trip_duration,2026-01-27,14,229,Manhattan,Sutton Place/Turtle Bay North,93,1557.0,702.0,8.480729402242483,1.2179487179487178,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d6b619e3a3709cff,medium,pending,median_trip_duration,2026-01-27,16,230,Manhattan,Times Sq/Theatre District,143,1292.0,725.5,9.441666666666666,0.7808407994486561,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5d6993b8eb6072da,medium,pending,median_trip_duration,2026-01-27,15,234,Manhattan,Union Sq,165,1157.0,648.0,8.483333333333333,0.7854938271604939,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_2de91e4ea753879b,medium,pending,median_trip_duration,2026-01-27,15,246,Manhattan,West Chelsea/Hudson Yards,85,1311.0,736.5,9.575,0.780040733197556,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_534ddaeb209868d6,medium,pending,median_trip_duration,2026-01-27,10,262,Manhattan,Yorkville East,144,1269.0,707.0,8.240517539692316,0.7949080622347949,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1f54ccf6e452423b,medium,pending,median_trip_duration,2026-01-27,13,262,Manhattan,Yorkville East,91,1294.0,737.5,6.308472397457567,0.7545762711864407,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d9af3878436b9ab8,medium,pending,median_trip_duration,2026-01-27,15,262,Manhattan,Yorkville East,128,1238.5,657.0,9.691666666666666,0.8850837138508372,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0150df0266f84952,medium,pending,median_trip_duration,2026-01-27,16,262,Manhattan,Yorkville East,126,1175.5,602.5,9.55,0.9510373443983402,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_9743c7406174cf77,medium,pending,median_trip_duration,2026-01-27,17,262,Manhattan,Yorkville East,172,1181.5,665.0,8.608333333333333,0.7766917293233083,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f406c01503262935,medium,pending,median_trip_duration,2026-01-27,10,263,Manhattan,Yorkville West,113,1064.0,598.5,7.758333333333334,0.7777777777777778,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e173f7eceb8e73b9,medium,pending,median_trip_duration,2026-01-27,14,263,Manhattan,Yorkville West,121,1085.0,553.5,8.858333333333333,0.960252935862692,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
